,ID,CooX,CooY,CooZ,Date,Value
883,KCL,561354.0,7396247.0,2307.0,2002-03-31,19.4
267,Chaxa,583500.0,7424261.0,2307.0,2002-04-30,14.8
884,KCL,561354.0,7396247.0,2307.0,2002-04-30,16.7
268,Chaxa,583500.0,7424261.0,2307.0,2002-05-31,12.5
885,KCL,561354.0,7396247.0,2307.0,2002-05-31,14.4
269,Chaxa,583500.0,7424261.0,2307.0,2002-06-30,7.6
886,KCL,561354.0,7396247.0,2307.0,2002-06-30,9.9
270,Chaxa,583500.0,7424261.0,2307.0,2002-07-31,8.1
887,KCL,561354.0,7396247.0,2307.0,2002-07-31,10.0
271,Chaxa,583500.0,7424261.0,2307.0,2002-08-31,10.4
888,KCL,561354.0,7396247.0,2307.0,2002-08-31,13.0
272,Chaxa,583500.0,7424261.0,2307.0,2002-09-30,12.3
889,KCL,561354.0,7396247.0,2307.0,2002-09-30,14.9
273,Chaxa,583500.0,7424261.0,2307.0,2002-10-31,15.4
890,KCL,561354.0,7396247.0,2307.0,2002-10-31,17.6
274,Chaxa,583500.0,7424261.0,2307.0,2002-11-30,16.9
891,KCL,561354.0,7396247.0,2307.0,2002-11-30,18.5
275,Chaxa,583500.0,7424261.0,2307.0,2002-12-31,17.9
892,KCL,561354.0,7396247.0,2307.0,2002-12-31,19.4
276,Chaxa,583500.0,7424261.0,2307.0,2003-01-31,19.7
893,KCL,561354.0,7396247.0,2307.0,2003-01-31,20.4
277,Chaxa,583500.0,7424261.0,2307.0,2003-02-28,20.0
894,KCL,561354.0,7396247.0,2307.0,2003-02-28,20.3
278,Chaxa,583500.0,7424261.0,2307.0,2003-03-31,18.2
895,KCL,561354.0,7396247.0,2307.0,2003-03-31,19.1
279,Chaxa,583500.0,7424261.0,2307.0,2003-04-30,13.7
896,KCL,561354.0,7396247.0,2307.0,2003-04-30,16.3
280,Chaxa,583500.0,7424261.0,2307.0,2003-05-31,11.1
897,KCL,561354.0,7396247.0,2307.0,2003-05-31,13.5
281,Chaxa,583500.0,7424261.0,2307.0,2003-06-30,8.7
898,KCL,561354.0,7396247.0,2307.0,2003-06-30,11.2
282,Chaxa,583500.0,7424261.0,2307.0,2003-07-31,8.9
899,KCL,561354.0,7396247.0,2307.0,2003-07-31,11.0
283,Chaxa,583500.0,7424261.0,2307.0,2003-08-31,8.9
900,KCL,561354.0,7396247.0,2307.0,2003-08-31,12.0
284,Chaxa,583500.0,7424261.0,2307.0,2003-09-30,11.7
901,KCL,561354.0,7396247.0,2307.0,2003-09-30,14.6
285,Chaxa,583500.0,7424261.0,2307.0,2003-10-31,15.1
902,KCL,561354.0,7396247.0,2307.0,2003-10-31,17.5
903,KCL,561354.0,7396247.0,2307.0,2003-11-30,18.5
286,Chaxa,583500.0,7424261.0,2307.0,2003-12-31,17.3
904,KCL,561354.0,7396247.0,2307.0,2003-12-31,19.1
287,Chaxa,583500.0,7424261.0,2307.0,2004-01-31,19.2
905,KCL,561354.0,7396247.0,2307.0,2004-01-31,19.8
288,Chaxa,583500.0,7424261.0,2307.0,2004-02-29,19.2
906,KCL,561354.0,7396247.0,2307.0,2004-02-29,19.7
289,Chaxa,583500.0,7424261.0,2307.0,2004-03-31,17.6
907,KCL,561354.0,7396247.0,2307.0,2004-03-31,19.4
290,Chaxa,583500.0,7424261.0,2307.0,2004-04-30,13.7
908,KCL,561354.0,7396247.0,2307.0,2004-04-30,16.2
291,Chaxa,583500.0,7424261.0,2307.0,2004-05-31,8.7
909,KCL,561354.0,7396247.0,2307.0,2004-05-31,11.4
292,Chaxa,583500.0,7424261.0,2307.0,2004-06-30,6.6
910,KCL,561354.0,7396247.0,2307.0,2004-06-30,9.3
293,Chaxa,583500.0,7424261.0,2307.0,2004-07-31,8.1
911,KCL,561354.0,7396247.0,2307.0,2004-07-31,10.6
294,Chaxa,583500.0,7424261.0,2307.0,2004-08-31,11.0
912,KCL,561354.0,7396247.0,2307.0,2004-08-31,13.3
295,Chaxa,583500.0,7424261.0,2307.0,2004-09-30,12.9
913,KCL,561354.0,7396247.0,2307.0,2004-09-30,15.8
296,Chaxa,583500.0,7424261.0,2307.0,2004-10-31,13.7
914,KCL,561354.0,7396247.0,2307.0,2004-10-31,16.2
297,Chaxa,583500.0,7424261.0,2307.0,2004-11-30,15.6
915,KCL,561354.0,7396247.0,2307.0,2004-11-30,17.8
298,Chaxa,583500.0,7424261.0,2307.0,2004-12-31,18.5
916,KCL,561354.0,7396247.0,2307.0,2004-12-31,19.7
299,Chaxa,583500.0,7424261.0,2307.0,2005-01-31,20.2
917,KCL,561354.0,7396247.0,2307.0,2005-01-31,21.0
300,Chaxa,583500.0,7424261.0,2307.0,2005-02-28,19.8
918,KCL,561354.0,7396247.0,2307.0,2005-02-28,21.2
301,Chaxa,583500.0,7424261.0,2307.0,2005-03-31,17.4
919,KCL,561354.0,7396247.0,2307.0,2005-03-31,19.5
302,Chaxa,583500.0,7424261.0,2307.0,2005-04-30,14.7
920,KCL,561354.0,7396247.0,2307.0,2005-04-30,17.3
303,Chaxa,583500.0,7424261.0,2307.0,2005-05-31,10.5
921,KCL,561354.0,7396247.0,2307.0,2005-05-31,13.5
304,Chaxa,583500.0,7424261.0,2307.0,2005-06-30,8.4
922,KCL,561354.0,7396247.0,2307.0,2005-06-30,11.7
305,Chaxa,583500.0,7424261.0,2307.0,2005-07-31,7.2
923,KCL,561354.0,7396247.0,2307.0,2005-07-31,10.2
306,Chaxa,583500.0,7424261.0,2307.0,2005-08-31,10.4
924,KCL,561354.0,7396247.0,2307.0,2005-08-31,13.8
307,Chaxa,583500.0,7424261.0,2307.0,2005-09-30,11.4
925,KCL,561354.0,7396247.0,2307.0,2005-09-30,14.5
308,Chaxa,583500.0,7424261.0,2307.0,2005-10-31,13.5
926,KCL,561354.0,7396247.0,2307.0,2005-10-31,16.2
309,Chaxa,583500.0,7424261.0,2307.0,2005-11-30,16.0
927,KCL,561354.0,7396247.0,2307.0,2005-11-30,18.9
310,Chaxa,583500.0,7424261.0,2307.0,2005-12-31,18.0
928,KCL,561354.0,7396247.0,2307.0,2005-12-31,20.2
311,Chaxa,583500.0,7424261.0,2307.0,2006-01-31,20.1
767,El_Tatio,601280.0,7527955.0,4370.0,2006-01-31,0.0
929,KCL,561354.0,7396247.0,2307.0,2006-01-31,21.2
312,Chaxa,583500.0,7424261.0,2307.0,2006-02-28,19.8
930,KCL,561354.0,7396247.0,2307.0,2006-02-28,20.5
313,Chaxa,583500.0,7424261.0,2307.0,2006-03-31,19.0
931,KCL,561354.0,7396247.0,2307.0,2006-03-31,20.3
314,Chaxa,583500.0,7424261.0,2307.0,2006-04-30,14.5
932,KCL,561354.0,7396247.0,2307.0,2006-04-30,17.7
315,Chaxa,583500.0,7424261.0,2307.0,2006-05-31,10.9
933,KCL,561354.0,7396247.0,2307.0,2006-05-31,14.2
316,Chaxa,583500.0,7424261.0,2307.0,2006-06-30,7.3
934,KCL,561354.0,7396247.0,2307.0,2006-06-30,11.3
317,Chaxa,583500.0,7424261.0,2307.0,2006-07-31,8.8
935,KCL,561354.0,7396247.0,2307.0,2006-07-31,12.1
318,Chaxa,583500.0,7424261.0,2307.0,2006-08-31,10.8
936,KCL,561354.0,7396247.0,2307.0,2006-08-31,13.6
319,Chaxa,583500.0,7424261.0,2307.0,2006-09-30,13.8
937,KCL,561354.0,7396247.0,2307.0,2006-09-30,16.2
320,Chaxa,583500.0,7424261.0,2307.0,2006-10-31,16.5
938,KCL,561354.0,7396247.0,2307.0,2006-10-31,18.3
321,Chaxa,583500.0,7424261.0,2307.0,2006-11-30,18.5
939,KCL,561354.0,7396247.0,2307.0,2006-11-30,19.9
322,Chaxa,583500.0,7424261.0,2307.0,2006-12-31,19.6
940,KCL,561354.0,7396247.0,2307.0,2006-12-31,21.0
323,Chaxa,583500.0,7424261.0,2307.0,2007-01-31,20.6
768,El_Tatio,601280.0,7527955.0,4370.0,2007-01-31,4.2
941,KCL,561354.0,7396247.0,2307.0,2007-01-31,21.5
324,Chaxa,583500.0,7424261.0,2307.0,2007-02-28,19.6
769,El_Tatio,601280.0,7527955.0,4370.0,2007-02-28,4.2
942,KCL,561354.0,7396247.0,2307.0,2007-02-28,20.5
325,Chaxa,583500.0,7424261.0,2307.0,2007-03-31,18.1
770,El_Tatio,601280.0,7527955.0,4370.0,2007-03-31,4.0
943,KCL,561354.0,7396247.0,2307.0,2007-03-31,20.0
326,Chaxa,583500.0,7424261.0,2307.0,2007-04-30,14.8
771,El_Tatio,601280.0,7527955.0,4370.0,2007-04-30,2.1
944,KCL,561354.0,7396247.0,2307.0,2007-04-30,17.4
327,Chaxa,583500.0,7424261.0,2307.0,2007-05-31,11.1
772,El_Tatio,601280.0,7527955.0,4370.0,2007-05-31,-1.5
945,KCL,561354.0,7396247.0,2307.0,2007-05-31,14.2
328,Chaxa,583500.0,7424261.0,2307.0,2007-06-30,10.1
773,El_Tatio,601280.0,7527955.0,4370.0,2007-06-30,-1.1
946,KCL,561354.0,7396247.0,2307.0,2007-06-30,13.2
329,Chaxa,583500.0,7424261.0,2307.0,2007-07-31,7.2
774,El_Tatio,601280.0,7527955.0,4370.0,2007-07-31,-3.2
947,KCL,561354.0,7396247.0,2307.0,2007-07-31,10.2
330,Chaxa,583500.0,7424261.0,2307.0,2007-08-31,9.6
775,El_Tatio,601280.0,7527955.0,4370.0,2007-08-31,-2.4
948,KCL,561354.0,7396247.0,2307.0,2007-08-31,12.6
331,Chaxa,583500.0,7424261.0,2307.0,2007-09-30,12.7
776,El_Tatio,601280.0,7527955.0,4370.0,2007-09-30,-0.2
949,KCL,561354.0,7396247.0,2307.0,2007-09-30,15.8
332,Chaxa,583500.0,7424261.0,2307.0,2007-10-31,15.3
777,El_Tatio,601280.0,7527955.0,4370.0,2007-10-31,2.5
950,KCL,561354.0,7396247.0,2307.0,2007-10-31,17.8
333,Chaxa,583500.0,7424261.0,2307.0,2007-11-30,17.8
778,El_Tatio,601280.0,7527955.0,4370.0,2007-11-30,2.2
951,KCL,561354.0,7396247.0,2307.0,2007-11-30,18.3
334,Chaxa,583500.0,7424261.0,2307.0,2007-12-31,17.5
779,El_Tatio,601280.0,7527955.0,4370.0,2007-12-31,2.3
952,KCL,561354.0,7396247.0,2307.0,2007-12-31,18.9
335,Chaxa,583500.0,7424261.0,2307.0,2008-01-31,20.3
780,El_Tatio,601280.0,7527955.0,4370.0,2008-01-31,0.8
953,KCL,561354.0,7396247.0,2307.0,2008-01-31,20.6
336,Chaxa,583500.0,7424261.0,2307.0,2008-02-29,18.6
954,KCL,561354.0,7396247.0,2307.0,2008-02-29,19.4
337,Chaxa,583500.0,7424261.0,2307.0,2008-03-31,17.5
955,KCL,561354.0,7396247.0,2307.0,2008-03-31,18.6
338,Chaxa,583500.0,7424261.0,2307.0,2008-04-30,13.1
956,KCL,561354.0,7396247.0,2307.0,2008-04-30,15.4
339,Chaxa,583500.0,7424261.0,2307.0,2008-05-31,9.2
957,KCL,561354.0,7396247.0,2307.0,2008-05-31,11.9
340,Chaxa,583500.0,7424261.0,2307.0,2008-06-30,7.5
958,KCL,561354.0,7396247.0,2307.0,2008-06-30,9.5
341,Chaxa,583500.0,7424261.0,2307.0,2008-07-31,6.5
959,KCL,561354.0,7396247.0,2307.0,2008-07-31,9.0
342,Chaxa,583500.0,7424261.0,2307.0,2008-08-31,9.0
960,KCL,561354.0,7396247.0,2307.0,2008-08-31,11.5
343,Chaxa,583500.0,7424261.0,2307.0,2008-09-30,10.9
961,KCL,561354.0,7396247.0,2307.0,2008-09-30,13.8
344,Chaxa,583500.0,7424261.0,2307.0,2008-10-31,14.0
962,KCL,561354.0,7396247.0,2307.0,2008-10-31,16.5
345,Chaxa,583500.0,7424261.0,2307.0,2008-11-30,16.0
963,KCL,561354.0,7396247.0,2307.0,2008-11-30,18.7
346,Chaxa,583500.0,7424261.0,2307.0,2008-12-31,17.8
964,KCL,561354.0,7396247.0,2307.0,2008-12-31,19.0
347,Chaxa,583500.0,7424261.0,2307.0,2009-01-31,18.8
965,KCL,561354.0,7396247.0,2307.0,2009-01-31,19.9
348,Chaxa,583500.0,7424261.0,2307.0,2009-02-28,19.0
966,KCL,561354.0,7396247.0,2307.0,2009-02-28,19.8
349,Chaxa,583500.0,7424261.0,2307.0,2009-03-31,17.6
967,KCL,561354.0,7396247.0,2307.0,2009-03-31,18.9
350,Chaxa,583500.0,7424261.0,2307.0,2009-04-30,15.8
968,KCL,561354.0,7396247.0,2307.0,2009-04-30,17.5
351,Chaxa,583500.0,7424261.0,2307.0,2009-05-31,11.5
969,KCL,561354.0,7396247.0,2307.0,2009-05-31,13.4
352,Chaxa,583500.0,7424261.0,2307.0,2009-06-30,7.7
970,KCL,561354.0,7396247.0,2307.0,2009-06-30,9.8
353,Chaxa,583500.0,7424261.0,2307.0,2009-07-31,7.3
971,KCL,561354.0,7396247.0,2307.0,2009-07-31,9.0
354,Chaxa,583500.0,7424261.0,2307.0,2009-08-31,9.3
972,KCL,561354.0,7396247.0,2307.0,2009-08-31,11.6
355,Chaxa,583500.0,7424261.0,2307.0,2009-09-30,12.5
973,KCL,561354.0,7396247.0,2307.0,2009-09-30,14.4
356,Chaxa,583500.0,7424261.0,2307.0,2009-10-31,15.1
974,KCL,561354.0,7396247.0,2307.0,2009-10-31,17.3
357,Chaxa,583500.0,7424261.0,2307.0,2009-11-30,18.5
975,KCL,561354.0,7396247.0,2307.0,2009-11-30,19.9
358,Chaxa,583500.0,7424261.0,2307.0,2009-12-31,18.7
976,KCL,561354.0,7396247.0,2307.0,2009-12-31,20.1
359,Chaxa,583500.0,7424261.0,2307.0,2010-01-31,19.7
977,KCL,561354.0,7396247.0,2307.0,2010-01-31,20.8
360,Chaxa,583500.0,7424261.0,2307.0,2010-02-28,20.9
978,KCL,561354.0,7396247.0,2307.0,2010-02-28,21.6
361,Chaxa,583500.0,7424261.0,2307.0,2010-03-31,18.5
979,KCL,561354.0,7396247.0,2307.0,2010-03-31,20.1
362,Chaxa,583500.0,7424261.0,2307.0,2010-04-30,15.1
980,KCL,561354.0,7396247.0,2307.0,2010-04-30,17.3
363,Chaxa,583500.0,7424261.0,2307.0,2010-05-31,10.6
981,KCL,561354.0,7396247.0,2307.0,2010-05-31,12.6
364,Chaxa,583500.0,7424261.0,2307.0,2010-06-30,8.5
982,KCL,561354.0,7396247.0,2307.0,2010-06-30,10.9
365,Chaxa,583500.0,7424261.0,2307.0,2010-07-31,5.7
983,KCL,561354.0,7396247.0,2307.0,2010-07-31,7.9
366,Chaxa,583500.0,7424261.0,2307.0,2010-08-31,10.2
984,KCL,561354.0,7396247.0,2307.0,2010-08-31,12.8
367,Chaxa,583500.0,7424261.0,2307.0,2010-09-30,11.5
985,KCL,561354.0,7396247.0,2307.0,2010-09-30,14.1
368,Chaxa,583500.0,7424261.0,2307.0,2010-10-31,13.2
986,KCL,561354.0,7396247.0,2307.0,2010-10-31,15.5
369,Chaxa,583500.0,7424261.0,2307.0,2010-11-30,14.6
987,KCL,561354.0,7396247.0,2307.0,2010-11-30,16.7
370,Chaxa,583500.0,7424261.0,2307.0,2010-12-31,17.2
988,KCL,561354.0,7396247.0,2307.0,2010-12-31,18.7
371,Chaxa,583500.0,7424261.0,2307.0,2011-01-31,18.9
781,El_Tatio,601280.0,7527955.0,4370.0,2011-01-31,0.0
989,KCL,561354.0,7396247.0,2307.0,2011-01-31,19.9
372,Chaxa,583500.0,7424261.0,2307.0,2011-02-28,19.6
990,KCL,561354.0,7396247.0,2307.0,2011-02-28,19.8
373,Chaxa,583500.0,7424261.0,2307.0,2011-03-31,16.8
991,KCL,561354.0,7396247.0,2307.0,2011-03-31,18.2
374,Chaxa,583500.0,7424261.0,2307.0,2011-04-30,14.4
992,KCL,561354.0,7396247.0,2307.0,2011-04-30,16.7
375,Chaxa,583500.0,7424261.0,2307.0,2011-05-31,11.6
993,KCL,561354.0,7396247.0,2307.0,2011-05-31,14.2
376,Chaxa,583500.0,7424261.0,2307.0,2011-06-30,9.7
994,KCL,561354.0,7396247.0,2307.0,2011-06-30,11.4
1856,SOP,562717.0,7403324.0,2300.0,2011-06-30,10.9
377,Chaxa,583500.0,7424261.0,2307.0,2011-07-31,8.3
995,KCL,561354.0,7396247.0,2307.0,2011-07-31,10.4
378,Chaxa,583500.0,7424261.0,2307.0,2011-08-31,9.4
996,KCL,561354.0,7396247.0,2307.0,2011-08-31,12.1
1857,SOP,562717.0,7403324.0,2300.0,2011-08-31,11.6
379,Chaxa,583500.0,7424261.0,2307.0,2011-09-30,12.4
997,KCL,561354.0,7396247.0,2307.0,2011-09-30,15.7
1858,SOP,562717.0,7403324.0,2300.0,2011-09-30,15.2
380,Chaxa,583500.0,7424261.0,2307.0,2011-10-31,13.0
998,KCL,561354.0,7396247.0,2307.0,2011-10-31,15.8
1859,SOP,562717.0,7403324.0,2300.0,2011-10-31,15.6
381,Chaxa,583500.0,7424261.0,2307.0,2011-11-30,17.1
999,KCL,561354.0,7396247.0,2307.0,2011-11-30,19.7
1860,SOP,562717.0,7403324.0,2300.0,2011-11-30,18.7
382,Chaxa,583500.0,7424261.0,2307.0,2011-12-31,18.8
1000,KCL,561354.0,7396247.0,2307.0,2011-12-31,19.7
1861,SOP,562717.0,7403324.0,2300.0,2011-12-31,19.5
383,Chaxa,583500.0,7424261.0,2307.0,2012-01-31,19.2
782,El_Tatio,601280.0,7527955.0,4370.0,2012-01-31,3.7
1001,KCL,561354.0,7396247.0,2307.0,2012-01-31,19.9
1862,SOP,562717.0,7403324.0,2300.0,2012-01-31,19.8
384,Chaxa,583500.0,7424261.0,2307.0,2012-02-29,19.5
783,El_Tatio,601280.0,7527955.0,4370.0,2012-02-29,3.5
1002,KCL,561354.0,7396247.0,2307.0,2012-02-29,19.9
1863,SOP,562717.0,7403324.0,2300.0,2012-02-29,19.8
385,Chaxa,583500.0,7424261.0,2307.0,2012-03-31,19.3
784,El_Tatio,601280.0,7527955.0,4370.0,2012-03-31,4.0
1003,KCL,561354.0,7396247.0,2307.0,2012-03-31,20.3
1864,SOP,562717.0,7403324.0,2300.0,2012-03-31,20.0
386,Chaxa,583500.0,7424261.0,2307.0,2012-04-30,15.1
785,El_Tatio,601280.0,7527955.0,4370.0,2012-04-30,1.7
1004,KCL,561354.0,7396247.0,2307.0,2012-04-30,16.6
1865,SOP,562717.0,7403324.0,2300.0,2012-04-30,17.1
387,Chaxa,583500.0,7424261.0,2307.0,2012-05-31,11.5
786,El_Tatio,601280.0,7527955.0,4370.0,2012-05-31,2.0
1005,KCL,561354.0,7396247.0,2307.0,2012-05-31,13.7
1866,SOP,562717.0,7403324.0,2300.0,2012-05-31,13.1
388,Chaxa,583500.0,7424261.0,2307.0,2012-06-30,9.2
1006,KCL,561354.0,7396247.0,2307.0,2012-06-30,10.9
1867,SOP,562717.0,7403324.0,2300.0,2012-06-30,10.2
389,Chaxa,583500.0,7424261.0,2307.0,2012-07-31,7.9
1007,KCL,561354.0,7396247.0,2307.0,2012-07-31,10.0
1868,SOP,562717.0,7403324.0,2300.0,2012-07-31,9.5
390,Chaxa,583500.0,7424261.0,2307.0,2012-08-31,10.6
1008,KCL,561354.0,7396247.0,2307.0,2012-08-31,12.9
1869,SOP,562717.0,7403324.0,2300.0,2012-08-31,12.5
391,Chaxa,583500.0,7424261.0,2307.0,2012-09-30,13.9
1009,KCL,561354.0,7396247.0,2307.0,2012-09-30,16.5
392,Chaxa,583500.0,7424261.0,2307.0,2012-10-31,14.5
787,El_Tatio,601280.0,7527955.0,4370.0,2012-10-31,5.0
1010,KCL,561354.0,7396247.0,2307.0,2012-10-31,16.8
1870,SOP,562717.0,7403324.0,2300.0,2012-10-31,16.9
393,Chaxa,583500.0,7424261.0,2307.0,2012-11-30,16.7
788,El_Tatio,601280.0,7527955.0,4370.0,2012-11-30,3.0
1011,KCL,561354.0,7396247.0,2307.0,2012-11-30,18.4
1871,SOP,562717.0,7403324.0,2300.0,2012-11-30,18.5
394,Chaxa,583500.0,7424261.0,2307.0,2012-12-31,18.9
789,El_Tatio,601280.0,7527955.0,4370.0,2012-12-31,4.4
1012,KCL,561354.0,7396247.0,2307.0,2012-12-31,19.7
1872,SOP,562717.0,7403324.0,2300.0,2012-12-31,19.8
395,Chaxa,583500.0,7424261.0,2307.0,2013-01-31,19.4
790,El_Tatio,601280.0,7527955.0,4370.0,2013-01-31,4.7
1013,KCL,561354.0,7396247.0,2307.0,2013-01-31,20.3
1873,SOP,562717.0,7403324.0,2300.0,2013-01-31,20.4
396,Chaxa,583500.0,7424261.0,2307.0,2013-02-28,19.9
791,El_Tatio,601280.0,7527955.0,4370.0,2013-02-28,4.6
1014,KCL,561354.0,7396247.0,2307.0,2013-02-28,20.2
397,Chaxa,583500.0,7424261.0,2307.0,2013-03-31,17.6
792,El_Tatio,601280.0,7527955.0,4370.0,2013-03-31,3.2
1015,KCL,561354.0,7396247.0,2307.0,2013-03-31,18.8
398,Chaxa,583500.0,7424261.0,2307.0,2013-04-30,13.7
793,El_Tatio,601280.0,7527955.0,4370.0,2013-04-30,1.2
1016,KCL,561354.0,7396247.0,2307.0,2013-04-30,16.1
1874,SOP,562717.0,7403324.0,2300.0,2013-04-30,15.9
399,Chaxa,583500.0,7424261.0,2307.0,2013-05-31,11.6
794,El_Tatio,601280.0,7527955.0,4370.0,2013-05-31,-0.1
1017,KCL,561354.0,7396247.0,2307.0,2013-05-31,13.5
1875,SOP,562717.0,7403324.0,2300.0,2013-05-31,13.2
2195,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-05-31,12.9
400,Chaxa,583500.0,7424261.0,2307.0,2013-06-30,9.4
795,El_Tatio,601280.0,7527955.0,4370.0,2013-06-30,-1.8
1018,KCL,561354.0,7396247.0,2307.0,2013-06-30,10.9
1876,SOP,562717.0,7403324.0,2300.0,2013-06-30,10.6
2196,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-06-30,11.5
401,Chaxa,583500.0,7424261.0,2307.0,2013-07-31,9.6
796,El_Tatio,601280.0,7527955.0,4370.0,2013-07-31,-1.1
1019,KCL,561354.0,7396247.0,2307.0,2013-07-31,11.3
1877,SOP,562717.0,7403324.0,2300.0,2013-07-31,11.0
2197,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-07-31,12.1
402,Chaxa,583500.0,7424261.0,2307.0,2013-08-31,9.6
797,El_Tatio,601280.0,7527955.0,4370.0,2013-08-31,-1.6
1020,KCL,561354.0,7396247.0,2307.0,2013-08-31,12.3
1878,SOP,562717.0,7403324.0,2300.0,2013-08-31,12.0
2198,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-08-31,12.7
403,Chaxa,583500.0,7424261.0,2307.0,2013-09-30,13.3
798,El_Tatio,601280.0,7527955.0,4370.0,2013-09-30,0.2
1021,KCL,561354.0,7396247.0,2307.0,2013-09-30,15.2
1879,SOP,562717.0,7403324.0,2300.0,2013-09-30,15.1
2199,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-09-30,15.2
404,Chaxa,583500.0,7424261.0,2307.0,2013-10-31,14.4
799,El_Tatio,601280.0,7527955.0,4370.0,2013-10-31,1.2
1022,KCL,561354.0,7396247.0,2307.0,2013-10-31,16.6
1880,SOP,562717.0,7403324.0,2300.0,2013-10-31,16.5
2200,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-10-31,16.6
405,Chaxa,583500.0,7424261.0,2307.0,2013-11-30,16.5
800,El_Tatio,601280.0,7527955.0,4370.0,2013-11-30,2.7
1023,KCL,561354.0,7396247.0,2307.0,2013-11-30,18.2
1881,SOP,562717.0,7403324.0,2300.0,2013-11-30,18.1
2201,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-11-30,18.2
406,Chaxa,583500.0,7424261.0,2307.0,2013-12-31,19.6
801,El_Tatio,601280.0,7527955.0,4370.0,2013-12-31,4.9
1024,KCL,561354.0,7396247.0,2307.0,2013-12-31,20.3
1882,SOP,562717.0,7403324.0,2300.0,2013-12-31,20.2
2202,Toconao_DGAC,599644.77,7433140.71,2495.0,2013-12-31,20.3
407,Chaxa,583500.0,7424261.0,2307.0,2014-01-31,20.5
802,El_Tatio,601280.0,7527955.0,4370.0,2014-01-31,4.8
1025,KCL,561354.0,7396247.0,2307.0,2014-01-31,20.4
1883,SOP,562717.0,7403324.0,2300.0,2014-01-31,20.3
2203,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-01-31,20.1
408,Chaxa,583500.0,7424261.0,2307.0,2014-02-28,18.5
803,El_Tatio,601280.0,7527955.0,4370.0,2014-02-28,4.2
1026,KCL,561354.0,7396247.0,2307.0,2014-02-28,19.5
1884,SOP,562717.0,7403324.0,2300.0,2014-02-28,19.4
2204,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-02-28,19.4
409,Chaxa,583500.0,7424261.0,2307.0,2014-03-31,16.7
804,El_Tatio,601280.0,7527955.0,4370.0,2014-03-31,2.0
1027,KCL,561354.0,7396247.0,2307.0,2014-03-31,18.1
1885,SOP,562717.0,7403324.0,2300.0,2014-03-31,18.0
2205,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-03-31,17.7
410,Chaxa,583500.0,7424261.0,2307.0,2014-04-30,14.4
805,El_Tatio,601280.0,7527955.0,4370.0,2014-04-30,1.7
1028,KCL,561354.0,7396247.0,2307.0,2014-04-30,16.9
1886,SOP,562717.0,7403324.0,2300.0,2014-04-30,16.6
2206,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-04-30,17.0
411,Chaxa,583500.0,7424261.0,2307.0,2014-05-31,9.7
806,El_Tatio,601280.0,7527955.0,4370.0,2014-05-31,-1.6
1029,KCL,561354.0,7396247.0,2307.0,2014-05-31,12.0
1887,SOP,562717.0,7403324.0,2300.0,2014-05-31,11.8
2207,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-05-31,12.1
412,Chaxa,583500.0,7424261.0,2307.0,2014-06-30,7.6
807,El_Tatio,601280.0,7527955.0,4370.0,2014-06-30,-1.6
1030,KCL,561354.0,7396247.0,2307.0,2014-06-30,9.6
1888,SOP,562717.0,7403324.0,2300.0,2014-06-30,9.2
2208,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-06-30,10.6
413,Chaxa,583500.0,7424261.0,2307.0,2014-07-31,7.1
808,El_Tatio,601280.0,7527955.0,4370.0,2014-07-31,-2.4
1031,KCL,561354.0,7396247.0,2307.0,2014-07-31,9.0
1889,SOP,562717.0,7403324.0,2300.0,2014-07-31,8.6
2209,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-07-31,10.7
414,Chaxa,583500.0,7424261.0,2307.0,2014-08-31,11.2
809,El_Tatio,601280.0,7527955.0,4370.0,2014-08-31,-0.7
1032,KCL,561354.0,7396247.0,2307.0,2014-08-31,13.5
1890,SOP,562717.0,7403324.0,2300.0,2014-08-31,13.2
2210,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-08-31,14.3
415,Chaxa,583500.0,7424261.0,2307.0,2014-09-30,12.6
810,El_Tatio,601280.0,7527955.0,4370.0,2014-09-30,0.2
1033,KCL,561354.0,7396247.0,2307.0,2014-09-30,15.0
1891,SOP,562717.0,7403324.0,2300.0,2014-09-30,14.8
2211,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-09-30,15.1
416,Chaxa,583500.0,7424261.0,2307.0,2014-10-31,16.5
811,El_Tatio,601280.0,7527955.0,4370.0,2014-10-31,4.0
1034,KCL,561354.0,7396247.0,2307.0,2014-10-31,19.1
1892,SOP,562717.0,7403324.0,2300.0,2014-10-31,19.0
2212,Toconao_DGAC,599644.77,7433140.71,2495.0,2014-10-31,19.1
417,Chaxa,583500.0,7424261.0,2307.0,2014-11-30,16.4
